unique_id,n_obs,estado,regimen,ganador,mase_naive,mase_seasonal_naive,mase_ganador,structural_filter
M792,48,ok,no_estacional_plano,moving_average,1.679089583173409,2.2681609989508966,1.1457954845918306,False
M1177,48,ok,estacional_con_tendencia,seasonal_naive,0.9302752293577982,0.6899082568807339,0.6899082568807339,False
M604,48,ok,no_estacional_con_tendencia,moving_average,0.780130597069822,0.8596744206316778,0.5177535035355594,False
M1303,48,ok,no_estacional_plano,ses,1.2424242424242424,7.0995670995671,1.2253127735117557,False
M695,48,ok,estacional_con_tendencia,seasonal_naive,1.148095043015158,0.7394510446538304,0.7394510446538304,False
M745,48,ok,estacional_plano,auto_ets,1.8047405806053118,1.0291846819024089,0.8865113983162507,False
M932,48,ok,estacional_plano,holt_winters,2.9427613459465936,2.461860854987427,0.8121847799082269,False
M126,48,ok,no_estacional_plano,mean,0.4628884417616812,0.5087189805499664,0.5449443754041456,False
M1060,48,ok,no_estacional_con_tendencia,holt,0.5090716900164078,8.313975135680927,0.6396746199326321,False
M1366,48,ok,no_estacional_plano,weighted_moving_average,0.8271929824561403,3.057017543859649,0.9242982456140357,False
M547,48,ok,no_estacional_plano,naive,1.1750851305334846,3.067631479379493,1.1750851305334846,False
M267,48,ok,no_estacional_con_tendencia,auto_arima,1.386892177589852,1.069062720225511,0.8364473612886779,False
M623,48,ok,estacional_con_tendencia,holt_winters,1.206070287539936,0.830670926517572,0.7191288888101359,False
M764,48,ok,estacional_plano,auto_theta,2.142857142857143,1.7293233082706767,0.9717612520600122,False
M150,48,ok,no_estacional_plano,holt,0.22456964006259783,0.8341158059467918,0.19862249475865063,False
M380,48,ok,no_estacional_plano,auto_arima,1.5031288260100666,0.9853534666485285,0.7817296751901024,False
M709,48,ok,no_estacional_plano,linear_regression,0.7997362210190198,1.0131889490490074,0.6030226767664001,False
M450,48,ok,no_estacional_plano,auto_arima,0.6344912046314851,0.46559786239144957,0.5783883880352333,False
M802,48,ok,estacional_con_tendencia,holt_winters,1.8480814408770554,0.5716523101018011,0.523698843442456,False
M728,48,ok,no_estacional_plano,auto_arima,0.9962901131515489,1.1521981079577073,1.2964545854082496,False
M607,48,ok,no_estacional_plano,linear_regression,0.6200378071833648,2.1249212350346567,1.6704493494500163,False
M279,48,ok,estacional_con_tendencia,holt_winters,0.9893992932862191,1.1071849234393403,0.6050691536131448,False
M1121,48,ok,no_estacional_con_tendencia,naive,0.08928040946505321,0.6306738528711379,0.08928040946505321,False
M428,48,ok,estacional_plano,weighted_moving_average,0.8952287260206592,0.8976881455976391,0.82808657156911,False
M1035,48,ok,no_estacional_con_tendencia,ses,0.7022015095430243,1.0403702715621213,0.6980605158072227,False
M270,48,ok,no_estacional_con_tendencia,linear_regression,0.8291111111111111,1.2937777777777777,1.1844013392087627,False
M1073,48,ok,no_estacional_plano,naive,1.1431498307500445,3.875022269730982,1.1431498307500445,False
